Date,date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,cp_rl_126,cp_score_126,cp_rl_21,cp_score_21
1991-04-17,1991-04-17,AAPL,0.564731578,0.564731578,-0.015564203196052229,0.03935499503710525,-0.008541086132908857,-0.3954822807467707,-0.3682932018255971,0.8687014531383668,3.4634290435575297,0.7401909172596987,0.9909003666254664,2.074590149914259,2.784010374527113,2,17,16,4,1991,0.37847426979476584,0.9986399812441804,0.2056567317802335,0.8887288241080826
1991-04-18,1991-04-18,AAPL,0.544642313,0.544642313,-0.035573121430797605,0.03929390428101666,-0.0054204917584467415,-0.9053089043122496,-0.6792025210880303,0.6099795729996569,2.9516357864463094,0.826469370394325,0.8273615168473769,2.0225581209650207,2.7901947082949,3,18,16,4,1991,0.3103880527882773,0.9998952134294552,0.2833309267067723,0.8449941602174955
1991-04-19,1991-04-19,AAPL,0.532365539,0.532365539,-0.022540984618651838,0.03887387212245955,0.007643742973225052,-0.579849224889246,-0.6732038940711617,0.6046542798733195,2.5027728006692627,0.7800415791453215,0.6521979947786426,1.9712106203233093,2.8057554377860896,4,19,16,4,1991,0.2613352672556807,0.9996858689268248,0.3324051577766367,0.7856967091554754
1991-04-22,1991-04-22,AAPL,0.549106594,0.549106594,0.03144654147119752,0.038641488793826305,0.0,0.8138025333077148,-0.28345236713126165,0.6906345370982194,2.2136257576646994,0.8920064793999553,0.5434753182448648,1.9443036064157317,2.834570223053043,0,22,17,4,1991,0.1745860000079333,0.9990546554064486,0.3798061498397779,0.746554726876679
1991-04-23,1991-04-23,AAPL,0.549106594,0.549106594,0.0,0.03800334385288496,-0.003032182472785388,0.0,-0.15887151974755923,0.6630372248721959,2.2877040581886847,0.9731675357255898,0.44574725450077685,1.9188964873127043,2.8629959037870436,1,23,17,4,1991,0.3751647716300316,0.999710257781684,0.4278127467937446,0.7146995209608065
1991-04-24,1991-04-24,AAPL,0.542410172,0.542410172,-0.012195122173309758,0.03745203425372209,-0.009344408603264758,-0.32561975380810654,-0.33875560454446285,0.5850412276204812,2.282782793310894,0.9549382547960698,0.33747906866987565,1.885326716738195,2.8848611658717944,2,24,17,4,1991,0.37843193724040475,0.9996888970902138,0.4751980315189549,0.6562807031625209
1991-04-25,1991-04-25,AAPL,0.522320906,0.522320906,-0.03703703771986033,0.037451989309113386,0.0005391014657004532,-0.9889204392902013,-0.9572277124917702,0.41142336926313045,2.1837254174445615,0.8491102868535485,0.17725680057707002,1.8212740782929782,2.8832754448024693,3,25,17,4,1991,0.2934375102804872,0.999945160210032,0.6180824196174458,0.6780958969596382
1991-04-26,1991-04-26,AAPL,0.523436977,0.523436977,0.0021367534540155386,0.036835970650350935,-0.0016408439879861427,0.058007252592790895,-0.9089236270718668,0.32764058769638404,2.3076335826004115,0.8523301917241931,0.03857378533984488,1.7509029923057653,2.865248476197184,4,26,17,4,1991,0.3968159408895887,0.9995962536221266,0.5708661100900534,0.7817539983610307
1991-04-29,1991-04-29,AAPL,0.520088766,0.520088766,-0.006396588600197539,0.036242919734373207,-0.014546390447607728,-0.17649208858112334,-0.8633022573906961,0.23918906537367546,2.314668216758345,0.8331878889639772,-0.09290031162624239,1.6706455132830018,2.8306528501430095,0,29,18,4,1991,0.404744789087846,0.9994834880170184,0.6184928217605667,0.7028312360592914
1991-04-30,1991-04-30,AAPL,0.491070938,0.491070938,-0.05579399113573613,0.036995223310094257,-0.035990207619554494,-1.5081404068863284,-1.1624864353558564,0.07919826196343512,2.02519679127903,0.6606933377720641,-0.298192851787745,1.5436623246866885,2.7565343495297134,1,30,18,4,1991,0.3173989211685755,0.999920857190636,0.4731432442395197,0.9356760356503558
1991-05-01,1991-05-01,AAPL,0.421874578,0.421874578,-0.14090909203834823,0.04407036894888271,0.00794109800048399,-3.197365835575121,-1.7356048275692961,-0.42495603998588766,1.1230408023310356,0.2696976583649752,-0.6522240000567964,1.2507140648760688,2.480776898976517,2,1,18,5,1991,0.3248597555367835,0.999998836609438,0.0168074729356736,0.9100230160154114
1991-05-02,1991-05-02,AAPL,0.437499563,0.437499563,0.037037038529493804,0.04405653781108235,0.0,0.8406706556995316,-1.485939888807049,-0.3349189582132698,1.2001129217204365,0.32171542591057767,-0.8761371850417984,1.0398270098193387,2.2893964399179656,3,2,18,5,1991,0.00013139001677270952,0.9999988487524348,0.0905610161409987,0.9083584705392715
1991-05-03,1991-05-03,AAPL,0.437499563,0.437499563,0.0,0.04333964489509611,0.005561853786758759,0.0,-1.58446072903336,-0.35196807411257736,1.2468128519786703,0.3270370087328884,-1.0393449736744869,0.8566470569481365,2.1193965232279766,4,3,18,5,1991,0.34097159899516105,0.9999970123231569,0.1402798310760837,0.8394688951723056
1991-05-06,1991-05-06,AAPL,0.448660266,0.448660266,0.025510203766763606,0.042981948064816915,0.0016405901621955822,0.5935097154808837,-1.3995960350810632,-0.2652658526790796,1.2076932353466117,0.30901075223371327,-1.1353748618711184,0.7166209832069977,1.9928663154221966,0,6,19,5,1991,0.3490269317822837,0.9999956847655956,0.1880281071704097,0.7964791014333705
1991-05-07,1991-05-07,AAPL,0.452008477,0.452008477,0.007462686700230536,0.04232451217447135,-0.0038587095420795172,0.17632067841603535,-1.4270594358455235,-0.36725747074027215,1.0999069129758925,0.3163877465060101,-1.1868407846614948,0.5932024194479124,1.8708375323177346,1,7,19,5,1991,0.3311385595996557,0.9999928455212188,0.2736795997451265,0.7398120235907454
1991-05-08,1991-05-08,AAPL,0.444195984,0.444195984,-0.017283952398087554,0.0416937054391244,0.004555409618326944,-0.41454584609476075,-1.4464411161234028,-0.3785495130754584,1.0364605813124201,0.28413515687744395,-1.2329870860423262,0.47450454428094035,1.7514634353929446,2,8,19,5,1991,0.3506454333243068,0.9999913498779458,0.7265883198008369,0.7430248588550195
1991-05-09,1991-05-09,AAPL,0.453124547,0.453124547,0.02010050365516136,0.04123961313922248,0.0022574094531937674,0.4874076676544772,-1.2758854872258687,-0.3703063769327234,1.1369635576864043,0.34611340514288735,-1.239450587744853,0.3806561604433632,1.6530019036745491,3,9,19,5,1991,0.3727503565526844,0.9999920435391276,0.7815246088861402,0.8055182551745912
1991-05-10,1991-05-10,AAPL,0.457588828,0.457588828,0.009852216194325969,0.040629616384940954,0.006806841913355005,0.24248853597292674,-1.494019903478908,-0.45221379519869814,1.0645540649341523,0.3137268694260606,-1.222432017939331,0.3018225661085481,1.5641709998974291,4,10,19,5,1991,0.3807976831166183,0.9999869630162012,0.8591322356334563,0.8745839670214196
1991-05-13,1991-05-13,AAPL,0.470981672,0.470981672,0.029268293237264098,0.04037968982967839,0.0033271073783631526,0.7248270940345954,-1.431064038885281,-0.43846440475308507,1.0720437134965874,0.4110294680060565,-1.1730043464554947,0.24658596261435814,1.4966152045685106,0,13,20,5,1991,0.38868549685121123,0.9999868079473848,0.9056725458294697,0.8410687224098212
1991-05-14,1991-05-14,AAPL,0.477678094,0.477678094,0.014218009740302628,0.039819914684082795,-0.013306325532851085,0.35705776501791425,-0.7702979198841134,-0.34276108149347734,1.0646221309878572,0.4452262831442352,-1.111995621859488,0.20419751369234423,1.4409498523995516,1,14,20,5,1991,0.4454577856562436,0.9999519041162136,0.9999979948115408,0.9298122037192196
1991-05-15,1991-05-15,AAPL,0.450892406,0.450892406,-0.056074767372522594,0.04036742553105349,-0.006952800893891491,-1.389109328495222,-1.1568814780000016,-0.49416391461042974,0.888892363744588,0.3384255057231397,-1.1047415219526622,0.13784156271182924,1.361744923884896,2,15,20,5,1991,0.3092918179289113,0.9998750402254452,0.5661769300263532,0.9457118164674516
1991-05-16,1991-05-16,AAPL,0.437499563,0.437499563,-0.02970296865013078,0.03998156971121591,-0.00964639547741209,-0.7429165204036072,-1.2296594287186895,-0.4481950326335116,0.7226606508633436,0.2847430002283904,-1.1159546020195628,0.0660730528907167,1.2785473467786823,3,16,20,5,1991,0.41256643675623694,0.9999740697153198,0.3351594753627188,0.8013169053551862
1991-05-17,1991-05-17,AAPL,0.419642438,0.419642438,-0.04081632648396494,0.03986675222506656,-0.01386803628439251,-1.0238187011958633,-1.2562546894132,-0.5826890624422035,0.6828008562601383,0.2881971969871792,-1.1431859810378755,-0.013579476392688895,1.1832628064565325,4,17,20,5,1991,0.4202318476221677,0.999971383619988,0.4866193244925917,0.9143298410316004
1991-05-20,1991-05-20,AAPL,0.395088891,0.395088891,-0.05851063852603011,0.040351201115218,0.0052920168972683986,-1.4500346187703317,-1.3945067379070206,-0.8196011614544704,0.573554645539191,0.18773263585316982,-1.1877599789035962,-0.10298858793769816,1.0715713453879574,0,20,21,5,1991,0.42818969847742155,0.9999788362186997,0.5399591318268335,0.9424795725669026
1991-05-21,1991-05-21,AAPL,0.404017453,0.404017453,0.02259886876950956,0.04004193668998606,0.005215036530553155,0.564380013496231,-1.4399702793792906,-0.812391508456914,0.5428314625122211,0.14733921764442923,-1.1979232412604837,-0.17143526849736368,0.981721889718468,1,21,21,5,1991,0.4359888631975587,0.999978623802611,0.5740596057918581,0.8842424867085331
1991-05-22,1991-05-22,AAPL,0.412946016,0.412946016,0.022099448758219786,0.039705805413615014,-0.005788656401781396,0.556579787968284,-1.3627966898992654,-0.685699588060728,0.6794239141354831,0.16054077813239356,-1.1828301495030462,-0.22332223618257904,0.9087460321858718,2,22,21,5,1991,0.3548817386096224,0.9998180300747016,0.6229741577189267,0.9217543982200256
1991-05-23,1991-05-23,AAPL,0.402901383,0.402901383,-0.02432432475628976,0.039199591717772014,0.00400639256635747,-0.6205249516734579,-1.4318006407086135,-0.7866945566492828,0.5661973606797022,0.11956908894258908,-1.174363118563395,-0.2749568105627556,0.8348687232518588,3,23,21,5,1991,0.4518074013503102,0.9999766866721927,0.6703820437118246,0.9430789151456118
1991-05-24,1991-05-24,AAPL,0.409597805,0.409597805,0.016620498917473192,0.038762496778268526,0.000664221699258638,0.4287778213190634,-1.2149380346703658,-0.6794722655884144,0.6002381415451393,0.23869090365661594,-1.1489306098278966,-0.31473326004916014,0.7728798036383127,4,24,21,5,1991,0.45971488029079544,0.999963867538322,0.7184339636283913,0.9569240777782252
1991-05-28,1991-05-28,AAPL,0.410713875,0.410713875,0.002724794875304637,0.03814781314305519,0.005384725074396837,0.07142728903191889,-1.231882365577618,-0.6945447594203272,0.5877998477485625,0.2013799483241126,-1.11756228183749,-0.34804203748624746,0.7166130494637052,1,28,22,5,1991,0.46780508542549964,0.9999365283015544,0.807685960084189,0.9802171049906616
1991-05-29,1991-05-29,AAPL,0.419642438,0.419642438,0.021739131652175114,0.0378203042808549,0.0033223706777623934,0.5748005486878044,-1.1143507916084976,-0.6433707295068385,0.5967357368914296,0.22644317710800166,-1.0713961975856685,-0.3708168475858893,0.6699438497257372,2,29,22,5,1991,0.38803346695776836,0.9992217182248982,0.8569126546821324,0.9907802546271174
1991-05-30,1991-05-30,AAPL,0.425222789,0.425222789,0.013297870984154248,0.03732457519439951,-0.0033223172418539834,0.35627655277774123,-0.783961648576267,-0.5674924639741546,0.7063041777620137,0.26083213299805286,-1.0188135804437692,-0.38679552734820616,0.6297706085437554,3,30,22,5,1991,0.48359174100963875,0.999859312776138,0.9056134057755524,0.9973318798138712
1991-05-31,1991-05-31,AAPL,0.419642438,0.419642438,-0.013123358259145346,0.03674884432307772,0.012309260106994978,-0.3571094139388779,-0.03141844893776969,-0.6381790032678889,0.676141456924451,0.26291081454486587,-0.9763819278730238,-0.4036280830419519,0.5890974044669193,4,31,22,5,1991,0.4914994624211268,0.9998160338367832,1.0,0.9810127494947094
1991-06-03,1991-06-03,AAPL,0.439731703,0.439731703,0.04787233887912912,0.03731130045703532,-0.0006427680172188681,1.2830520054977723,0.02983965330037707,-0.5278315181376771,0.8121327227245315,0.3521686190528775,-0.9067615702905333,-0.40522692937304733,0.5608793305340464,0,3,23,6,1991,0.4997650331858313,0.9997960814197268,0.6047250441251024,0.9030781069862024
1991-06-04,1991-06-04,AAPL,0.438615633,0.438615633,-0.0025380703560506923,0.036694640421860505,-0.005897097650210154,-0.06916733143782652,0.015170557021740302,-0.7347521421293655,0.7004786881347621,0.41831239681646626,-0.8464094915365956,-0.4071071958660084,0.5342763380154102,1,4,23,6,1991,0.5075158993605736,0.999669656502484,0.4527381760126283,0.8823414024079922
1991-06-05,1991-06-05,AAPL,0.428571,0.428571,-0.022900763776470323,0.03628141442093811,-0.007460504976658216,-0.6311982082830329,-0.26931007622624364,-0.8267919253327582,0.6058894567009216,0.37362622192743655,-0.8062417713483135,-0.4145991036114878,0.5047550781755127,2,5,23,6,1991,0.5153867455757145,0.9996446520207154,0.4277273830754157,0.7724441383074852
1991-06-06,1991-06-06,AAPL,0.416294227,0.416294227,-0.028645832312498842,0.03598334975822997,-0.00281605174363376,-0.7960857592461102,-0.47916348744154985,-1.073815831065708,0.40106194391661054,0.3422735815973986,-0.7896817912461,-0.43042240742065135,0.47393229663985986,3,6,23,6,1991,0.4369970092487256,0.9960754552258432,0.4739265371252643,0.6877712324370873
1991-06-07,1991-06-07,AAPL,0.411829945,0.411829945,-0.01072386238015266,0.03541163543524987,-0.0007231335591956845,-0.3028344285245235,-0.44901339127859197,-1.0331356460422245,0.2973167715938493,0.36624597738636183,-0.7755600048973021,-0.44554119797845,0.4414976542799824,4,7,23,6,1991,0.5312420846670899,0.9994040859095698,0.5227372150949512,0.7297938273226399
1991-06-10,1991-06-10,AAPL,0.410713875,0.410713875,-0.002710026343519023,0.0348268629041659,-0.008110011748587885,-0.07781425364025125,-0.5864534702672958,-0.9969644969253442,0.2106587433681861,0.3246525378667766,-0.7597473890411799,-0.4584661137072792,0.4099056907075426,0,10,24,6,1991,0.4540079052970774,0.9936792016073686,0.5708976564008946,0.8082401958327108
1991-06-11,1991-06-11,AAPL,0.398437102,0.398437102,-0.029891303282607695,0.03457017990368933,-0.013781409758688109,-0.8646557051737441,-0.8159822691615158,-1.0578228765293567,0.17745754587493312,0.18559532311114457,-0.7581327065123098,-0.4761177438030881,0.3748031348220432,1,11,24,6,1991,0.4616122422108333,0.9922593874655404,0.6181160970138995,0.7826291110545734
1991-06-12,1991-06-12,AAPL,0.378347836,0.378347836,-0.05042016895304091,0.034977971332518704,-0.0015937740141236795,-1.4414835118286502,-1.227047505109176,-1.2980535397054187,0.1512250489931267,0.11893160928784288,-0.7813624403357774,-0.5041597172377253,0.3350379330371357,2,12,24,6,1991,0.46984889803456154,0.991808601755064,0.6656904924374852,0.7167837253919533
1991-06-13,1991-06-13,AAPL,0.376115695,0.376115695,-0.005899706004926064,0.034399810783079396,-0.006520711668605802,-0.17150402489504435,-1.3487514493783546,-1.2980006125918677,0.16339147839646762,0.10941331049446613,-0.7974224701968773,-0.5291645647064247,0.29672215550773734,3,13,24,6,1991,0.478506620988169,0.9930579260698038,0.6666324116633453,0.7161074824920748
1991-06-14,1991-06-14,AAPL,0.367187133,0.367187133,-0.023738871093906377,0.033978356199231514,0.005916852667773257,-0.6986468372605759,-1.1922515180823356,-1.4062014725483618,0.024127705610071944,0.07626997996802691,-0.8181111323444459,-0.5562592346401514,0.25789507550094753,4,14,24,6,1991,0.5709637686682234,0.9988464114532792,0.3839086863338333,0.7953940805699493
1991-06-17,1991-06-17,AAPL,0.374999625,0.374999625,0.021276595223177486,0.033792895471261276,0.0008321970744519285,0.6296174070455692,-0.922501138137265,-1.417007841953731,0.14049069252056065,0.1306072724057405,-0.8231386348815277,-0.5777654154151801,0.2252758058951433,0,17,25,6,1991,0.4942071575223692,0.9887406822285668,0.8052515755416716,0.6916780669319993
1991-06-18,1991-06-18,AAPL,0.376115695,0.376115695,0.002976189642856397,0.03327169307276345,-0.0025281768479863786,0.08945110296454184,-0.6802870773882618,-1.491503058578584,0.13346112365622131,0.11945258629761316,-0.825238062577491,-0.598785808444301,0.195669303943975,1,18,25,6,1991,0.5025653347277643,0.9865849299179436,0.4783466552529056,0.7904268830236606
1991-06-19,1991-06-19,AAPL,0.372767484,0.372767484,-0.008902077324904112,0.032727350182087354,0.001728875609645492,-0.27200727450817214,-0.37670922630656434,-1.4773484148669538,-0.03221419235484989,0.0842106332333072,-0.8250806447152743,-0.6175950166561313,0.16564970469605045,2,19,25,6,1991,0.511039613099547,0.9805330340013148,0.5244545671269304,0.8268217606535613
1991-06-20,1991-06-20,AAPL,0.374999625,0.374999625,0.0059880249641088845,0.03225390098949807,0.0,0.18565273596079424,-0.48592906888794796,-1.3724265317120523,0.008244940957556441,0.005830053661570866,-0.8139975257768421,-0.6301699439670679,0.13718985012399657,3,20,25,6,1991,0.5183316907934085,0.9834349328126064,0.5714271092250637,0.7868979982439942
1991-06-21,1991-06-21,AAPL,0.374999625,0.374999625,0.0,0.03173473707295971,-0.0017723393316677934,0.0,-0.6318771418303166,-1.3338077150580852,-0.12760190030687993,0.0239158988612502,-0.7988453977761104,-0.6397357454244432,0.11002896511172634,4,21,25,6,1991,0.5263098078407631,0.9781406191846692,0.6190429056798107,0.7365829864605542
1991-06-24,1991-06-24,AAPL,0.372767484,0.372767484,-0.005952381952382013,0.03121055440799169,0.004532241857095958,-0.19071695666059243,-0.5229322659453844,-1.423803082281397,-0.20615036300945846,0.02446494667976139,-0.7863574336164997,-0.6502112717817978,0.08377405735046276,0,24,26,6,1991,0.618696435540085,0.9987872341334914,0.667959227606348,0.6806735678789303
1991-06-25,1991-06-25,AAPL,0.378347836,0.378347836,0.014970061068953155,0.03090562029391219,0.004509452993617718,0.48437989357883776,-0.5386973737765897,-1.6087794395813186,-0.10645791344713197,0.08780250951334692,-0.7744508673050794,-0.664526208192143,0.061396214217898815,1,25,26,6,1991,0.4304462364648244,0.9231616676552056,0.7142931012939714,0.811006248978938
1991-06-26,1991-06-26,AAPL,0.383928188,0.383928188,0.014749263690780001,0.030589603713758736,-0.0035918546922160195,0.4821658962566425,-0.4652430742367527,-1.5612246634909486,-0.04992568432216646,0.07443360423986053,-0.7542917206019674,-0.674752056559829,0.04134967134835077,2,26,26,6,1991,0.29370976468604315,0.9862612632621132,0.2931951653424378,0.9324683456442372
1991-06-27,1991-06-27,AAPL,0.379463906,0.379463906,-0.011627908915091134,0.030116635635295593,-0.00738236612265915,-0.3860958792310669,-0.6937429158675438,-1.5687528896043375,-0.0680015856816967,-0.02432175425410074,-0.7394050136896184,-0.6854819450965803,0.0201633485202392,3,27,26,6,1991,0.44686269208643303,0.8961385082814424,0.4832937008400222,0.9198318317581798
1991-06-28,1991-06-28,AAPL,0.370535344,0.370535344,-0.023529410462559297,0.029824173897094096,0.007634391800866152,-0.7889375425366559,-0.941007384687,-1.6650776610101654,-0.10420033507491795,-0.15339868122777586,-0.738432008376738,-0.7020023730555313,-0.0035129325493771365,4,28,26,6,1991,0.7456014592186504,0.9883949742477298,0.3685512829331996,0.9370160635169416
1991-07-01,1991-07-01,AAPL,0.379463906,0.379463906,0.024096384176512053,0.02978390432207189,-0.001866209164821315,0.8090404775660994,-0.7014930747768708,-1.7588972870390545,-0.034780411861458554,-0.07210355740099751,-0.7354566881210063,-0.724411170712549,-0.024168018059828753,0,1,27,7,1991,0.46317891344447903,0.8655306611918625,0.400921301718976,0.8267304873739353
